SL. No.,Class,Age,time,adv_bookdays,weekday,month,monthday,demand,from_ind,to_ind,Fare
3722,0,69,40,0,0,1,21,1,4,7,7918.24
3723,0,64,36,40,6,7,20,1,1,7,9042.25
3724,0,57,47,11,0,2,20,1,5,7,13746.34
3726,1,71,47,40,2,8,27,1,5,7,11539.48
3727,0,30,44,10,5,5,17,1,2,7,6308.77
3730,0,35,44,6,5,3,29,1,2,7,8568.54
3731,1,66,30,13,1,1,22,1,1,7,11570.91
3732,0,23,24,42,4,9,6,1,4,7,1877.5
3734,1,24,32,43,3,7,31,1,5,7,11853.35
3735,0,67,44,13,3,7,31,1,2,7,8247.88
3736,0,59,40,16,2,4,31,1,6,7,4734.8
3737,0,76,40,1,5,8,16,1,5,7,13806.4
3738,1,40,44,21,5,5,10,1,5,7,24902.03
3739,0,20,44,34,5,3,29,1,5,7,5815.32
3740,1,80,38,12,5,2,25,1,1,7,17843.66
3741,0,76,30,10,1,3,11,1,1,7,7389.04
3742,1,50,42,22,5,6,29,1,3,7,13381.89
3743,0,49,40,25,2,3,19,1,2,7,5126.63
3744,0,73,31,6,4,5,16,1,5,7,7156.14
3745,0,34,29,26,1,9,17,1,6,7,4527.45
3747,0,21,40,23,2,2,8,1,4,7,1535.11
3748,1,62,41,13,6,0,16,1,2,7,28612.69
3751,1,66,46,14,5,8,30,1,2,7,12797.41
3752,0,36,38,35,2,5,7,1,1,7,6902.12
3753,1,68,28,41,3,0,6,2,3,7,7390.86
3754,0,33,30,13,6,1,27,2,5,7,8980.08
3757,0,60,46,18,0,8,4,1,1,7,10226.94
3760,0,51,40,4,5,6,29,1,2,7,8095.2
3761,0,30,43,43,5,6,1,1,4,7,2048.05
3762,0,14,32,43,5,1,5,1,4,7,1890.5
3763,0,50,32,1,2,1,2,1,5,7,10579.11
3764,0,66,45,30,6,6,16,1,5,7,13194.95
3765,0,79,46,50,3,3,27,1,5,7,7508.01
3766,1,79,30,32,6,2,19,1,5,7,27066.61
3767,1,83,44,16,2,8,6,2,3,7,13292.74
3768,1,22,43,23,5,9,7,1,1,7,10760.39
3769,0,65,33,13,2,1,16,1,6,7,8237.22
3771,0,19,29,22,2,7,23,1,5,7,5024.43
3772,0,13,31,30,2,8,20,1,1,7,3849.51
3773,0,58,39,55,4,10,17,1,1,7,5825.11
3774,0,57,39,12,3,2,30,1,2,7,8480.14
3775,0,22,29,26,2,2,29,1,4,7,1663.64
3776,0,31,38,18,5,6,29,2,3,7,3306.16
3777,1,59,33,22,3,2,30,1,4,7,4407.26
3778,0,38,32,5,2,0,26,1,5,7,9143.35
3779,0,60,31,55,2,8,27,1,5,7,7327.98
3780,0,60,42,32,5,9,21,1,4,7,1826.4
3781,1,37,26,50,0,1,14,1,5,7,31391.7
3783,0,49,40,10,2,8,20,1,2,7,9746.47
3784,0,45,37,28,5,2,11,2,3,7,3625.74
3785,0,34,25,9,4,4,26,2,1,7,8579.26
3786,0,19,38,9,5,1,5,2,5,7,6131.27
3788,0,51,36,36,2,2,29,2,2,7,7359.16
3789,1,76,47,10,1,5,20,2,2,7,21090.41
3790,0,22,44,40,5,0,8,1,2,7,5132.22
3791,0,13,41,34,6,5,4,1,4,7,2722.96
3792,1,68,34,26,4,0,28,1,6,7,18451.16
3793,0,38,47,22,1,8,5,1,5,7,5755.11
3794,0,70,34,24,5,1,26,1,2,7,7527.91
3795,0,44,46,45,3,2,23,1,2,7,8045.06
3796,0,20,32,30,6,1,13,1,3,7,4760.32
3797,1,39,36,24,2,7,9,1,2,7,19982.47
3798,0,37,43,26,2,4,17,1,5,7,6051
3800,1,46,25,32,3,3,13,1,2,7,20105.36
3801,0,59,37,35,2,2,1,1,6,7,6364.55
3802,0,62,43,12,4,5,30,2,1,7,7567.12
3803,1,18,44,44,1,8,19,1,3,7,7935.39
3806,0,42,36,0,1,1,8,1,3,7,7085.47
3807,0,44,43,29,5,9,14,1,2,7,5556.61
3808,0,60,34,31,2,9,11,1,2,7,4638.49
3809,0,65,41,31,6,8,3,1,2,7,9667.48
3810,0,50,33,11,0,1,14,2,2,7,15776.9
3812,1,68,39,51,1,8,26,1,4,7,4256.07
3813,1,15,40,61,0,10,6,1,3,7,11288.59
3814,0,22,41,25,1,3,18,1,5,7,4977.89
3815,0,33,26,13,6,6,30,1,4,7,3323.64
3816,0,53,36,6,4,3,7,3,5,7,8281.35
3817,1,45,40,28,2,7,23,1,2,7,13295.83
3818,1,23,40,33,6,4,21,1,2,7,16091.14
3819,0,39,29,56,3,3,6,1,5,7,5492.38
3820,0,56,39,29,3,7,24,1,4,7,1839.62
3821,0,81,31,44,3,4,11,1,2,7,6073.54
3829,0,24,39,31,1,8,26,2,5,7,4615.86
3830,0,79,25,0,2,8,27,1,3,7,9177.71
3831,0,67,33,14,0,8,25,1,3,7,5657.95
3832,1,68,29,11,2,5,21,1,5,7,22291.15
3833,0,35,42,8,1,1,22,2,1,7,9340.38
3834,1,35,34,44,2,0,26,1,4,7,5421.98
3835,0,66,34,33,4,7,25,1,1,7,6560.81
3836,1,60,46,8,4,7,25,1,1,7,13252.71
3838,0,28,35,55,5,1,19,1,4,7,1536.96
3839,0,51,38,10,5,3,22,1,1,7,5500.3
3840,0,22,42,11,5,6,1,1,6,7,5257.86
3841,1,58,37,10,4,2,24,2,1,7,12345.77
3842,1,72,42,29,2,2,29,1,5,7,11663.9
3843,0,34,47,14,2,4,3,1,5,7,5785.97
3844,1,68,44,16,4,8,29,1,5,7,15406.93
3846,0,41,38,24,4,3,21,1,3,7,3395.07
3847,0,50,24,14,6,4,28,1,3,7,5774.04
3848,1,66,38,48,3,7,10,1,4,7,6392.63
3849,0,37,47,27,5,9,7,1,2,7,5166.54
3850,0,69,25,47,3,3,27,2,5,7,7195.67
3851,0,68,34,18,6,5,11,1,1,7,6914.8
3853,0,44,30,15,1,3,18,1,5,7,6608.13
3855,0,67,45,44,2,6,19,1,1,7,6458
3856,0,37,45,28,1,7,1,1,3,7,3763.47
3857,1,78,36,18,3,9,12,2,5,7,19427.45
3858,1,48,33,27,5,7,12,1,5,7,24319.02
3859,1,75,33,37,5,2,25,1,1,7,16005.78
3860,0,62,44,43,0,9,9,1,4,7,2675.38
3861,1,53,36,24,6,4,14,1,1,7,16098.79
3862,0,83,30,10,6,3,9,1,5,7,13730.95
3863,0,75,29,37,5,6,8,1,2,7,4516.42
3864,0,18,41,17,1,7,8,1,3,7,3135.53
3866,0,74,43,23,0,2,20,1,2,7,6588.97
3867,0,59,38,16,1,7,1,2,5,7,8074.81
3868,1,17,30,13,5,2,25,2,5,7,13380.54
3869,0,29,29,35,1,4,9,1,6,7,4268.69
3870,0,38,44,38,0,5,26,1,2,7,14000.21
3871,0,16,41,12,2,1,23,2,1,7,4368.6
3873,0,73,37,15,1,0,4,2,3,7,3534.65
3874,0,56,48,12,0,5,12,1,2,7,7980.52
3875,0,63,27,12,0,0,24,1,5,7,12697.45
3876,1,73,38,8,1,8,26,2,1,7,20140.56
3877,1,48,27,16,3,1,17,1,1,7,19274.67
3878,0,16,39,6,6,2,12,1,3,7,6587.36
3879,0,37,39,24,2,3,26,1,1,7,7041.52
3881,1,43,39,36,3,1,10,1,5,7,22441.89
3882,0,41,35,32,1,3,25,1,1,7,7259.86
3883,1,37,39,19,0,4,29,1,2,7,19608.66
3885,0,44,39,52,2,3,5,1,2,7,8234.47
3886,0,21,39,31,4,2,3,1,4,7,1890.46
3887,0,36,42,7,1,7,22,1,5,7,12040.61
3888,0,70,32,20,3,0,13,2,1,7,6168.06
3889,0,63,36,11,6,2,5,1,5,7,13768.37
3890,0,14,43,14,6,1,27,1,5,7,8338.99
3891,0,67,36,27,4,3,7,1,6,7,4148.65
3892,1,59,24,14,5,5,24,1,1,7,11011.17
3893,0,29,45,11,3,0,27,3,2,7,5456.53
3895,0,13,34,36,5,6,22,1,3,7,3257.98
3896,0,74,45,10,0,4,15,1,1,7,8789.01
3897,0,24,31,36,0,1,7,1,1,7,5923.98
3899,0,29,29,42,6,0,30,2,5,7,7131.37
3900,0,46,40,17,2,3,5,1,6,7,5296.03
3903,0,13,48,43,2,4,24,1,6,7,4135.04
3905,0,37,44,26,5,8,23,1,2,7,6385.63
3907,0,45,32,19,0,6,31,1,5,7,13905.39
3908,0,56,33,3,3,8,14,1,6,7,12189.8
3909,0,18,44,44,2,9,18,1,2,7,4970.01
3910,0,84,40,11,2,3,5,1,6,7,8372.09
3911,0,33,34,32,3,3,20,1,2,7,4977.37
3912,1,47,26,9,3,1,17,2,5,7,18841.44
3913,0,58,34,28,1,5,27,1,2,7,5091.71
3914,0,37,42,9,4,6,28,1,5,7,11042.1
3915,0,76,38,23,3,8,7,2,5,7,7133.21
3916,1,24,44,27,0,4,22,1,3,7,12636.26
3917,0,17,32,34,6,3,30,1,4,7,2314.33
3918,0,38,46,28,5,3,15,1,5,7,8718.03
3920,1,42,37,33,5,1,5,1,5,7,14695.06
3922,0,16,42,31,4,1,11,2,5,7,4862.57
3923,1,78,34,41,6,8,10,1,5,7,30014.02
3924,0,53,42,1,6,6,2,1,2,7,13390.08
3925,0,41,44,18,0,2,27,1,5,7,9980.06
3926,0,32,30,11,4,8,8,1,5,7,6153.81
3927,0,72,36,29,1,2,28,1,1,7,5877.08
3929,1,38,27,9,6,6,2,1,2,7,24855.87
3931,0,73,40,4,3,3,20,1,4,7,2839.3
3932,0,74,32,58,1,5,20,1,5,7,7647.66
3933,0,39,42,13,6,5,11,1,1,7,12501.69
3934,1,15,34,15,1,8,5,1,5,7,14716.59
3935,0,77,26,17,5,6,1,1,1,7,4475.4
3937,1,36,30,14,1,0,18,2,2,7,14103.23
3939,0,34,46,10,5,0,22,1,2,7,9938.51
3940,0,34,31,28,4,5,9,2,2,7,4724.1
3941,0,34,40,15,5,9,7,1,2,7,5582.98
3942,0,80,44,0,6,3,9,1,2,7,23270.4
3943,1,62,42,26,5,1,12,1,6,7,11013.76
3944,0,49,34,2,4,6,28,1,4,7,6321.72
3945,0,73,38,28,5,6,1,1,5,7,4817.18
3946,0,63,39,55,2,7,9,1,2,7,4301.78
3947,0,28,44,20,4,8,22,1,1,7,3955.38
3948,0,19,42,37,1,5,13,1,1,7,4046.04
3949,1,42,43,19,6,0,2,3,1,7,19030.53
3950,0,67,42,14,3,8,14,1,2,7,7331.45
3951,0,55,28,37,5,2,18,1,5,7,5275.71
3952,0,39,41,3,4,5,9,1,3,7,9447.37
3953,1,22,39,7,6,5,4,1,6,7,23006.36
3954,0,68,34,59,4,7,18,1,1,7,5992.42
3955,1,35,41,26,4,5,30,1,1,7,11091.49
3956,1,36,47,5,5,5,3,1,4,7,12327.78
3957,0,73,41,49,0,10,6,1,2,7,9747.87
3958,0,26,44,30,3,9,5,1,5,7,5367.74
3959,1,46,28,38,6,9,29,1,4,7,7792.02
3960,0,24,48,14,5,1,19,1,2,7,4616.44
3962,0,63,39,0,2,1,23,1,1,7,7982.2
3963,0,79,28,2,3,0,20,1,5,7,12765.58
3965,0,73,44,20,6,2,26,1,4,7,5030.55
3966,0,35,30,48,2,7,30,1,1,7,4546.32
3967,1,47,34,27,2,6,26,1,4,7,5529.56
3969,0,61,39,29,2,3,12,1,1,7,3663.03
3971,0,24,44,27,5,1,19,1,5,7,5802.41
3972,0,79,45,15,3,2,9,1,5,7,9499.58
3973,0,21,38,30,1,9,24,1,4,7,1889.86
3974,0,57,26,13,0,4,1,1,2,7,11581.52
3975,0,53,34,47,4,7,11,1,1,7,4470.15
3976,0,54,40,21,3,7,17,1,5,7,8080.44
3977,0,73,28,22,1,9,10,1,2,7,4529.07
3978,0,28,26,4,0,0,10,1,3,7,7606.17
3979,0,36,43,28,2,4,31,1,1,7,5110.23
3980,1,28,45,4,1,1,15,2,5,7,21131.84
3981,0,71,32,18,6,4,14,1,3,7,7339.89
3982,0,47,28,15,5,8,30,1,1,7,8021.81
3983,1,20,36,25,1,6,25,2,2,7,10953.37
3984,0,54,34,6,1,7,15,1,3,7,7984.25
3985,0,29,36,38,5,8,23,1,2,7,4451.6
3986,1,57,40,14,3,1,10,1,1,7,11606.68
3987,1,49,41,25,0,0,3,2,1,7,17100.94
3988,1,46,37,27,1,6,25,1,2,7,13372.27
3989,0,67,34,8,5,0,15,1,6,7,10002.89
3990,0,46,30,15,1,9,10,1,6,7,8696.82
3991,0,61,38,6,4,4,26,1,4,7,2463.59
3992,0,44,34,23,5,4,27,1,5,7,10073.69
3993,0,27,47,16,5,7,5,2,4,7,1834.1
3995,1,45,38,36,6,7,20,1,3,7,13953.64
3996,0,53,24,41,6,3,9,1,2,7,6949.37
3998,0,30,36,22,6,5,4,1,1,7,6670
3999,0,42,30,12,3,9,5,2,2,7,9462.41
4000,0,46,41,4,1,5,13,1,6,7,8695.73
4001,1,26,39,32,0,9,16,1,1,7,15048.91
4002,0,76,37,12,2,0,26,1,6,7,8019.15
4003,0,17,38,0,5,6,29,1,3,7,6070.11
4004,0,71,43,46,6,10,12,1,6,7,6462.02
4005,0,47,33,7,4,5,16,1,4,7,4626.47
4006,0,80,40,22,6,0,9,1,6,7,9926.13
4007,0,18,43,12,2,7,23,3,3,7,3699.96
4008,0,70,39,33,2,8,6,1,2,7,6844.97
4009,1,63,47,22,0,8,18,1,6,7,25061.92
4011,0,59,46,18,0,2,6,1,2,7,6798.02
4013,1,34,41,14,6,0,23,1,1,7,18056.46
4014,0,19,37,70,1,1,15,1,2,7,4099.43
4015,0,42,38,37,2,2,1,2,2,7,7999.16
4016,0,67,46,26,6,5,11,1,1,7,8910.26
4017,0,60,26,16,6,8,3,2,1,7,9466.71
4018,0,60,38,20,1,4,30,2,2,7,6913.85
4019,0,79,45,4,6,0,30,1,2,7,19483.02
4020,1,71,39,6,6,6,30,1,3,7,25476.35
4022,1,31,32,28,0,0,10,1,2,7,17424.61
4023,0,82,34,19,2,1,23,1,2,7,7643.63
4024,0,73,24,25,4,5,16,1,3,7,4319.68
4027,1,71,40,14,1,1,15,1,2,7,12152.54
4029,0,30,43,49,2,2,22,1,2,7,4742.31
4031,0,65,39,22,3,9,19,1,5,7,4852.16
4032,0,54,41,40,3,6,13,1,1,7,3965.51
4033,0,45,35,27,6,0,16,3,5,7,14126.39
4034,0,57,34,40,6,3,2,1,1,7,10011.99
4035,0,41,40,52,5,9,21,1,6,7,5087.97
4036,0,35,33,38,5,7,19,1,5,7,8951.8
4037,0,21,47,4,4,2,31,1,6,7,6968.17
4038,0,77,36,7,5,6,1,2,6,7,9160.62
4039,1,47,34,22,1,7,22,1,4,7,5749.45
4040,0,71,48,10,2,5,21,1,4,7,2446.51
4041,0,46,38,55,1,6,11,1,3,7,3534.99
4043,1,65,43,36,1,2,28,1,2,7,10622.36
4046,1,23,36,27,1,7,15,1,2,7,10910.68
4049,0,37,33,20,1,9,10,1,5,7,6446.6
4051,1,36,44,13,5,0,8,1,6,7,16751.8
4052,1,61,39,6,2,3,19,1,1,7,22203.82
4053,0,27,42,25,0,2,6,1,5,7,7118.21
4054,0,38,44,5,6,7,6,1,6,7,12891.07
4055,0,38,47,21,0,6,10,2,3,7,5788.97
4057,0,25,41,37,4,9,13,1,5,7,4927.76
4058,0,74,28,11,3,8,28,2,1,7,7285.51
4059,1,60,33,19,5,2,18,1,1,7,16543.26
4061,1,44,25,38,0,3,17,1,2,7,30686.62
4062,0,81,41,11,0,5,19,1,6,7,12350.45
4063,0,61,33,30,4,2,24,1,4,7,2811.01
4064,0,56,31,54,4,5,30,1,4,7,1495.32
4065,0,42,24,23,5,2,4,1,2,7,8356.51
4067,0,76,36,48,1,0,4,2,1,7,3864.8
4071,0,84,44,5,6,5,11,1,1,7,16755.57
4073,1,60,46,42,6,2,19,1,2,7,15944.82
4074,1,48,44,9,5,2,18,1,1,7,16106.19
4077,1,73,39,44,0,9,30,1,5,7,17341.31
4078,0,58,34,19,6,6,9,1,5,7,12066.66
4079,0,52,39,17,2,9,4,1,4,7,1927.49
4080,0,21,36,33,0,0,17,1,5,7,7187.56
4081,0,20,39,8,5,1,19,1,1,7,5205.11
4083,0,33,40,13,1,3,4,1,3,7,3784.41
4084,0,52,34,0,4,6,28,1,1,7,8921.71
4086,0,45,31,0,0,6,3,1,1,7,21935.62
4087,0,24,25,20,1,7,22,2,4,7,1908.54
4088,0,60,36,41,0,5,5,1,3,7,7043.24
4090,0,60,38,19,4,5,23,2,3,7,2907.08
4091,1,57,48,30,0,3,10,1,2,7,25293.62
4092,0,63,39,9,6,8,17,1,4,7,5226.09
4093,1,77,43,43,5,2,25,1,1,7,14368.44
4094,1,43,32,38,2,4,17,1,5,7,14903.79
4095,1,32,27,1,2,5,28,1,4,7,8857.05
4096,0,68,32,14,5,1,19,1,5,7,8759.36
4097,0,82,42,8,0,4,22,1,6,7,13684.66
4100,0,55,40,23,5,1,5,1,5,7,5288.89
4101,0,34,39,43,4,0,14,1,2,7,7146.85
4102,0,15,26,16,6,6,2,1,5,7,7981.59
4104,0,58,35,30,5,7,5,1,2,7,6624.71
4105,0,28,42,2,1,4,16,1,1,7,7182.27
4106,1,33,38,39,3,9,5,1,3,7,7993.38
4107,0,35,32,6,2,0,19,1,2,7,10751.7
4108,0,54,44,27,2,9,11,1,1,7,4937
4109,1,73,44,26,6,3,2,1,1,7,15358.75
4110,0,38,34,72,0,1,14,1,1,7,11313.43
4111,1,50,28,51,5,8,23,1,5,7,20525.59
4112,1,63,38,21,1,1,15,1,2,7,11073.25
4113,0,83,40,41,6,3,9,2,4,7,4036.79
4114,0,37,36,25,4,4,19,2,5,7,8564.27
4115,0,39,42,6,2,4,10,1,6,7,11960.43
4116,0,42,27,34,2,6,5,2,5,7,5786.45
4117,0,71,27,10,2,2,15,1,1,7,4785.06
4118,0,34,35,15,1,0,18,1,3,7,3769.11
4120,0,24,39,0,6,1,13,2,5,7,14118.91
4122,0,71,31,30,2,7,9,1,5,7,6872.47
4123,1,56,28,55,3,3,13,1,5,7,12262
4124,0,27,27,32,5,3,15,1,4,7,1502.17
4125,1,70,39,27,3,5,8,1,2,7,10462.85
4126,1,80,35,13,5,8,23,1,5,7,20868.81
4127,0,49,31,41,1,7,15,1,5,7,8135.72
4128,0,39,44,19,3,0,6,1,3,7,4096.16
4129,0,34,43,2,5,2,4,1,2,7,8941.5
4131,0,83,44,43,5,6,29,1,2,7,7668.07
4132,0,32,42,12,6,6,23,1,2,7,8535.74
4133,0,49,40,16,2,3,26,2,6,7,5341.68
4134,0,39,31,8,2,8,6,1,1,7,6321.29
4136,1,75,42,45,2,9,25,1,2,7,16600.6
4137,0,15,38,55,0,0,3,1,1,7,5889.15
4138,0,57,24,26,1,2,28,2,5,7,5043.86
4139,0,27,27,54,2,6,26,1,5,7,4681.47
4140,0,78,28,10,5,4,20,1,5,7,6141.4
4141,0,61,48,24,3,7,17,1,6,7,4061.1
4142,1,72,43,11,1,3,18,1,4,7,5250.56
4143,1,33,33,36,4,6,7,1,5,7,13068.23
4144,1,47,44,29,1,6,11,1,5,7,23454.86
4146,0,40,30,43,6,3,9,1,4,7,4457.53
4147,0,61,31,50,4,4,19,1,3,7,2995.17
4149,0,54,33,1,2,1,9,1,2,7,9919.14
4150,0,72,32,12,4,0,14,1,4,7,1961.49
4151,1,42,32,24,0,4,22,1,1,7,28873.89
4152,0,66,38,4,6,2,12,1,4,7,6533.72
4153,1,51,33,9,3,7,31,1,1,7,24341.01
4154,0,64,44,45,6,9,8,1,2,7,7452.98
4155,0,36,42,21,2,9,18,1,2,7,5284.97
4156,0,68,42,20,3,4,25,1,6,7,4733.28
4157,0,57,39,7,3,3,6,1,5,7,6984.8
4158,0,57,46,2,4,0,7,1,3,7,5421.09
4159,0,76,24,23,4,8,22,1,5,7,7516.76
4161,0,20,35,42,6,0,2,1,3,7,4590.24
4162,0,30,32,10,1,6,11,1,5,7,6548.28
4163,1,62,33,16,6,1,13,1,5,7,21742.97
4166,1,73,32,4,2,2,8,1,2,7,17244.14
4167,1,50,34,11,3,7,24,1,6,7,15428.83
4168,0,60,39,36,2,8,13,1,4,7,2823.9
4169,0,57,28,21,6,5,25,1,3,7,7391.87
4170,1,28,26,27,4,0,14,1,5,7,12005.55
4171,0,51,46,29,3,7,17,1,5,7,6186.67
4172,0,37,41,8,2,2,22,1,5,7,11473.96
4174,0,57,45,6,2,4,24,1,2,7,11677.66
4177,0,67,42,5,3,8,21,1,3,7,4831.52
4178,0,62,27,13,1,7,22,1,3,7,5377.6
4179,0,41,39,26,5,0,8,2,1,7,4903.76
4180,1,69,44,25,5,4,13,1,4,7,5137.49
4181,0,41,39,26,6,3,9,1,5,7,13607.43
4182,1,42,33,10,3,4,18,1,3,7,20429.5
4183,1,33,35,51,2,2,8,1,4,7,7110.17
4185,1,57,34,56,5,9,14,1,2,7,17521.56
4187,0,17,34,13,4,1,11,2,1,7,4496.72
4188,1,19,32,15,4,5,2,2,6,7,11933.43
4189,1,39,38,12,4,1,4,1,5,7,17215.91
4190,0,24,30,54,6,1,6,1,5,7,7350.64
4191,0,52,45,25,5,6,1,1,2,7,9025.33
4192,0,54,47,18,4,7,25,1,3,7,3363.51
4193,0,52,42,21,2,1,23,1,1,7,4497.51
4195,1,47,25,18,4,6,14,1,5,7,23049.76
4196,0,76,38,5,0,6,31,1,1,7,13799.42
4198,0,54,24,25,0,9,16,1,5,7,12166.57
4199,0,39,40,1,4,6,21,1,6,7,15090.37
4200,0,55,42,1,5,4,20,1,6,7,13249.22
4201,0,71,33,38,3,10,2,1,6,7,6989.05
4202,0,17,41,17,3,1,10,1,5,7,5083.5
4203,0,54,42,17,2,4,24,1,1,7,6857.74
4204,0,63,32,16,5,4,13,1,6,7,7362.73
4205,1,45,46,16,2,2,1,1,1,7,13881.47
4206,0,79,37,20,0,7,28,1,6,7,10226.62
4207,0,62,26,20,3,7,10,1,6,7,4347.2
4209,1,56,36,48,2,4,3,1,2,7,11076.44
4210,0,34,33,42,1,2,28,1,6,7,7872.32
4211,0,39,41,28,4,9,6,1,1,7,4742
4212,0,26,34,6,6,0,30,1,5,7,11149.67
4213,0,76,31,24,4,6,21,1,5,7,7385.44
4214,1,54,47,3,5,1,26,1,5,7,33396.63
4215,0,54,30,13,1,5,20,1,2,7,7823.72
4216,1,51,44,47,5,2,18,1,2,7,19711.48
4217,0,36,34,16,1,8,12,2,6,7,5898.97
4218,0,48,41,2,1,0,4,1,3,7,9789.6
4222,0,61,39,12,4,4,12,1,5,7,5669.47
4224,0,70,41,37,1,7,1,1,3,7,2920.68
4227,0,54,44,43,3,8,28,1,1,7,4400.11
4228,0,38,43,20,4,7,11,1,3,7,6355.79
4230,1,52,40,1,2,6,5,1,6,7,34208.86
4231,0,48,33,2,1,3,11,1,1,7,14395.19
4232,0,26,40,27,4,8,29,1,1,7,3719.97
4233,0,25,30,18,1,1,22,1,4,7,1745.66
4234,0,34,39,26,0,7,28,1,1,7,6701.66
4236,0,23,36,20,1,2,21,1,1,7,3703.22
4237,0,71,31,25,0,9,9,1,4,7,2373.31
4238,0,72,31,46,4,0,14,1,5,7,7079.85
4240,0,73,36,31,2,5,21,1,5,7,4521.14
4242,1,75,41,5,6,2,12,1,5,7,27384.99
4244,0,29,32,39,0,9,2,1,3,7,4374.64
4245,0,17,38,37,3,0,20,1,3,7,3038.29
4246,0,48,30,29,0,1,14,1,4,7,3617.77
4247,0,50,41,12,2,7,30,1,5,7,9957.52
4250,0,57,47,6,5,1,19,1,3,7,4615.68
4251,1,61,24,13,5,3,29,1,1,7,11116.2
4253,0,79,40,0,6,6,16,1,4,7,7833.42
4254,0,42,35,56,6,9,29,1,2,7,12712.66
4255,1,73,36,9,5,2,11,1,6,7,21515.51
4256,0,52,36,40,1,1,29,1,2,7,4901.99
4257,0,32,41,58,1,0,4,1,2,7,4723
4258,0,43,44,29,0,6,3,1,6,7,13031.38
4259,0,50,26,12,2,6,5,1,1,7,8215.09
4260,0,65,44,5,4,4,26,2,3,7,5713.06
4262,0,29,40,6,6,2,12,2,1,7,8891.88
4263,0,63,32,14,4,0,14,2,5,7,8615.7
4264,0,69,41,33,3,3,6,1,5,7,7187.16
4265,0,68,25,4,1,1,8,1,1,7,6115.03
4266,0,71,44,28,0,1,14,1,1,7,10502.11
4268,1,64,27,49,2,2,1,1,2,7,10938.72
4269,0,63,37,19,5,7,26,1,1,7,4198.6
4270,0,20,31,19,6,5,18,1,2,7,7063.99
4271,0,14,32,3,2,4,31,1,6,7,7750.94
4273,0,60,40,21,4,5,30,1,3,7,5100.73
4274,0,60,36,37,6,0,23,1,2,7,9522.3
4275,0,28,33,15,6,4,7,1,6,7,8094.71
4279,0,84,26,13,5,7,12,1,1,7,7122.18
4280,0,36,28,27,2,8,20,2,1,7,6778.83
4281,0,32,41,18,4,2,17,1,2,7,4857.67
4282,0,34,39,30,1,6,18,1,1,7,4144.93
4283,0,64,26,1,4,5,30,1,1,7,11377.81
4284,0,24,31,10,4,6,7,2,1,7,5266.62
4285,1,27,24,37,6,8,3,1,4,7,6612.39
4286,1,44,28,10,2,0,26,2,2,7,17175.49
4287,0,62,39,4,2,6,19,1,5,7,11429.66
4288,0,69,32,16,1,8,5,1,3,7,3439.3
4289,0,45,41,19,0,5,19,1,6,7,12707.02
4290,1,76,43,31,3,9,19,1,3,7,12209.32
4291,0,51,41,15,0,2,13,1,5,7,8846.59
4292,0,17,26,6,2,4,24,1,5,7,7317.6
4294,0,24,38,10,0,1,7,1,3,7,5565.09
4295,0,34,32,21,6,4,14,1,4,7,3189.51
4296,1,36,46,26,5,5,24,1,5,7,20774.9
4299,0,34,45,26,1,7,29,2,1,7,7791.07
4300,0,22,37,18,6,5,18,2,6,7,6912.94
4301,1,67,40,42,1,4,9,1,4,7,6446.53
4302,0,47,42,14,0,3,3,1,5,7,9713.22
4303,0,36,34,44,2,6,26,1,3,7,3808.88
4305,0,75,39,16,6,9,8,1,3,7,7746.05
4306,0,72,42,14,2,2,1,1,5,7,8026.62
4307,1,46,28,4,3,4,4,1,5,7,35904.93
4309,1,34,40,5,5,6,15,1,3,7,20343.84
4310,0,61,44,19,1,4,2,1,1,7,7480.17
4311,0,57,32,7,1,5,6,1,1,7,5951.11
4312,0,51,41,3,6,4,28,1,6,7,12428.07
4313,1,62,27,52,4,5,2,1,4,7,4552.15
4314,0,19,31,11,2,0,26,1,2,7,5209.73
4316,1,44,36,11,2,3,26,1,2,7,16215.96
4317,0,48,41,14,5,3,22,2,5,7,9911.61
4318,1,59,45,56,1,1,8,1,2,7,17197.6
4322,1,40,44,5,6,3,9,2,5,7,61572.06
4323,1,30,38,5,4,4,26,1,3,7,12312.96
4324,1,74,41,38,6,3,30,1,3,7,17055.38
4325,1,79,46,52,1,5,20,1,5,7,18869.41
4326,1,63,36,19,5,1,5,1,5,7,19044.63
4327,0,39,32,35,6,3,2,2,1,7,6964.5
4328,0,30,45,9,4,9,6,1,5,7,6839.44
4329,0,34,32,2,1,3,11,1,5,7,14138.59
4330,0,34,38,32,5,6,15,1,2,7,4726.82
4331,0,73,47,18,0,7,14,1,3,7,7081.09
4333,0,15,25,8,1,8,26,1,4,7,2185.3
4336,1,48,32,14,3,0,13,1,5,7,15814.9
4337,1,23,26,38,5,0,8,1,1,7,9704.46
4338,0,70,43,49,4,3,14,1,5,7,4677.93
4340,0,60,41,24,1,3,11,2,5,7,4820.66
4341,0,57,35,30,0,4,22,1,1,7,6291.58
4344,0,77,39,23,6,0,30,1,5,7,10881.95
4345,1,83,41,15,6,0,9,1,5,7,30114.29
4346,0,55,37,27,4,0,14,1,1,7,6649.94
4347,1,44,32,17,6,4,14,1,2,7,22418.33
4348,1,76,40,4,3,0,20,3,2,7,27049.78
4349,0,54,38,13,5,6,15,1,5,7,9581.69
4352,0,55,42,56,5,1,19,1,1,7,6619.94
