SL. No.,Class,Age,time,adv_bookdays,weekday,month,monthday,demand,from_ind,to_ind,Fare
3711,0,29.8,38,26,6,7,13,2,5,7,7695.86
3712,1,59.1,40,33,3,6,27,1,5,7,18373.55
3714,0,66.3,38,9,5,8,2,1,6,7,5841.42
3715,0,50.5,44,4,4,5,2,1,5,7,9444.77
3716,0,17.4,35,25,2,1,23,1,6,7,4622.82
3717,0,46.6,28,18,1,9,10,1,1,7,7839.99
3718,0,65.5,43,36,1,5,27,1,4,7,3097.12
3720,0,72,43,26,1,7,8,2,5,7,7176.45
3721,0,44.8,29,32,1,3,11,1,1,7,4334.02
3722,0,69.2,40,0,0,1,21,1,4,7,7918.24
3723,0,64.1,36,40,6,7,20,1,1,7,9042.25
3724,0,57.2,47,11,0,2,20,1,5,7,13746.34
3726,1,71.3,47,40,2,8,27,1,5,7,11539.48
3727,0,30.1,44,10,5,5,17,1,2,7,6308.77
3730,0,34.7,44,6,5,3,29,1,2,7,8568.54
3731,1,66,30,13,1,1,22,1,1,7,11570.91
3732,0,22.6,24,42,4,9,6,1,4,7,1877.5
3734,1,24.3,32,43,3,7,31,1,5,7,11853.35
3735,0,66.8,44,13,3,7,31,1,2,7,8247.88
3736,0,59,40,16,2,4,31,1,6,7,4734.8
3737,0,76.2,40,1,5,8,16,1,5,7,13806.4
3738,1,39.7,44,21,5,5,10,1,5,7,24902.03
3739,0,19.5,44,34,5,3,29,1,5,7,5815.32
3740,1,80.2,38,12,5,2,25,1,1,7,17843.66
3741,0,75.7,30,10,1,3,11,1,1,7,7389.04
3742,1,50.4,42,22,5,6,29,1,3,7,13381.89
3743,0,48.6,40,25,2,3,19,1,2,7,5126.63
3744,0,72.7,31,6,4,5,16,1,5,7,7156.14
3745,0,33.8,29,26,1,9,17,1,6,7,4527.45
3747,0,21.2,40,23,2,2,8,1,4,7,1535.11
3748,1,62,41,13,6,0,16,1,2,7,28612.69
3751,1,66.4,46,14,5,8,30,1,2,7,12797.41
3752,0,35.8,38,35,2,5,7,1,1,7,6902.12
3753,1,67.7,28,41,3,0,6,2,3,7,7390.86
3754,0,33,30,13,6,1,27,2,5,7,8980.08
3757,0,59.7,46,18,0,8,4,1,1,7,10226.94
3760,0,50.5,40,4,5,6,29,1,2,7,8095.2
3761,0,29.7,43,43,5,6,1,1,4,7,2048.05
3762,0,14.4,32,43,5,1,5,1,4,7,1890.5
3763,0,50.4,32,1,2,1,2,1,5,7,10579.11
3764,0,66.4,45,30,6,6,16,1,5,7,13194.95
3765,0,79.2,46,50,3,3,27,1,5,7,7508.01
3766,1,79.4,30,32,6,2,19,1,5,7,27066.61
3767,1,83.2,44,16,2,8,6,2,3,7,13292.74
3768,1,21.9,43,23,5,9,7,1,1,7,10760.39
3769,0,65.3,33,13,2,1,16,1,6,7,8237.22
3771,0,18.6,29,22,2,7,23,1,5,7,5024.43
3772,0,12.9,31,30,2,8,20,1,1,7,3849.51
3773,0,57.5,39,55,4,10,17,1,1,7,5825.11
3774,0,56.7,39,12,3,2,30,1,2,7,8480.14
3775,0,22.1,29,26,2,2,29,1,4,7,1663.64
3776,0,31.2,38,18,5,6,29,2,3,7,3306.16
3777,1,58.9,33,22,3,2,30,1,4,7,4407.26
3778,0,37.9,32,5,2,0,26,1,5,7,9143.35
3779,0,59.8,31,55,2,8,27,1,5,7,7327.98
3780,0,60,42,32,5,9,21,1,4,7,1826.4
3781,1,36.9,26,50,0,1,14,1,5,7,31391.7
3783,0,48.9,40,10,2,8,20,1,2,7,9746.47
3784,0,44.8,37,28,5,2,11,2,3,7,3625.74
3785,0,33.5,25,9,4,4,26,2,1,7,8579.26
3786,0,18.7,38,9,5,1,5,2,5,7,6131.27
3788,0,50.7,36,36,2,2,29,2,2,7,7359.16
3789,1,75.6,47,10,1,5,20,2,2,7,21090.41
3790,0,22.3,44,40,5,0,8,1,2,7,5132.22
3791,0,12.8,41,34,6,5,4,1,4,7,2722.96
3792,1,68.1,34,26,4,0,28,1,6,7,18451.16
3793,0,38.4,47,22,1,8,5,1,5,7,5755.11
3794,0,69.8,34,24,5,1,26,1,2,7,7527.91
3795,0,44.2,46,45,3,2,23,1,2,7,8045.06
3796,0,20.1,32,30,6,1,13,1,3,7,4760.32
3797,1,39.1,36,24,2,7,9,1,2,7,19982.47
3798,0,36.8,43,26,2,4,17,1,5,7,6051
3800,1,46.4,25,32,3,3,13,1,2,7,20105.36
3801,0,59.2,37,35,2,2,1,1,6,7,6364.55
3802,0,62.3,43,12,4,5,30,2,1,7,7567.12
3803,1,17.9,44,44,1,8,19,1,3,7,7935.39
3806,0,41.5,36,0,1,1,8,1,3,7,7085.47
3807,0,44.2,43,29,5,9,14,1,2,7,5556.61
3808,0,60,34,31,2,9,11,1,2,7,4638.49
3809,0,64.9,41,31,6,8,3,1,2,7,9667.48
3810,0,49.5,33,11,0,1,14,2,2,7,15776.9
3812,1,68.2,39,51,1,8,26,1,4,7,4256.07
3813,1,15.1,40,61,0,10,6,1,3,7,11288.59
3814,0,21.6,41,25,1,3,18,1,5,7,4977.89
3815,0,32.5,26,13,6,6,30,1,4,7,3323.64
3816,0,52.8,36,6,4,3,7,3,5,7,8281.35
3817,1,44.8,40,28,2,7,23,1,2,7,13295.83
3818,1,23.3,40,33,6,4,21,1,2,7,16091.14
3819,0,38.6,29,56,3,3,6,1,5,7,5492.38
3820,0,55.7,39,29,3,7,24,1,4,7,1839.62
3821,0,80.8,31,44,3,4,11,1,2,7,6073.54
3829,0,23.8,39,31,1,8,26,2,5,7,4615.86
3830,0,79.4,25,0,2,8,27,1,3,7,9177.71
3831,0,66.6,33,14,0,8,25,1,3,7,5657.95
3832,1,67.9,29,11,2,5,21,1,5,7,22291.15
3833,0,35.3,42,8,1,1,22,2,1,7,9340.38
3834,1,35.2,34,44,2,0,26,1,4,7,5421.98
3835,0,66.1,34,33,4,7,25,1,1,7,6560.81
3836,1,59.7,46,8,4,7,25,1,1,7,13252.71
3838,0,27.8,35,55,5,1,19,1,4,7,1536.96
3839,0,51.1,38,10,5,3,22,1,1,7,5500.3
3840,0,22.4,42,11,5,6,1,1,6,7,5257.86
3841,1,57.6,37,10,4,2,24,2,1,7,12345.77
3842,1,71.5,42,29,2,2,29,1,5,7,11663.9
3843,0,33.8,47,14,2,4,3,1,5,7,5785.97
3844,1,68.3,44,16,4,8,29,1,5,7,15406.93
3846,0,41.2,38,24,4,3,21,1,3,7,3395.07
3847,0,49.5,24,14,6,4,28,1,3,7,5774.04
3848,1,66.3,38,48,3,7,10,1,4,7,6392.63
3849,0,37.4,47,27,5,9,7,1,2,7,5166.54
3850,0,68.7,25,47,3,3,27,2,5,7,7195.67
3851,0,68.4,34,18,6,5,11,1,1,7,6914.8
3853,0,43.8,30,15,1,3,18,1,5,7,6608.13
3855,0,67.3,45,44,2,6,19,1,1,7,6458
3856,0,37,45,28,1,7,1,1,3,7,3763.47
3857,1,78.4,36,18,3,9,12,2,5,7,19427.45
3858,1,48,33,27,5,7,12,1,5,7,24319.02
3859,1,75.2,33,37,5,2,25,1,1,7,16005.78
3860,0,62.4,44,43,0,9,9,1,4,7,2675.38
3861,1,53.1,36,24,6,4,14,1,1,7,16098.79
3862,0,82.8,30,10,6,3,9,1,5,7,13730.95
3863,0,75.3,29,37,5,6,8,1,2,7,4516.42
3864,0,18.1,41,17,1,7,8,1,3,7,3135.53
3866,0,73.6,43,23,0,2,20,1,2,7,6588.97
3867,0,58.9,38,16,1,7,1,2,5,7,8074.81
3868,1,16.6,30,13,5,2,25,2,5,7,13380.54
3869,0,29.4,29,35,1,4,9,1,6,7,4268.69
3870,0,37.7,44,38,0,5,26,1,2,7,14000.21
3871,0,15.6,41,12,2,1,23,2,1,7,4368.6
3873,0,73,37,15,1,0,4,2,3,7,3534.65
3874,0,55.5,48,12,0,5,12,1,2,7,7980.52
3875,0,62.8,27,12,0,0,24,1,5,7,12697.45
3876,1,73.3,38,8,1,8,26,2,1,7,20140.56
3877,1,48.2,27,16,3,1,17,1,1,7,19274.67
3878,0,15.8,39,6,6,2,12,1,3,7,6587.36
3879,0,36.8,39,24,2,3,26,1,1,7,7041.52
3881,1,43.4,39,36,3,1,10,1,5,7,22441.89
3882,0,40.6,35,32,1,3,25,1,1,7,7259.86
3883,1,37.2,39,19,0,4,29,1,2,7,19608.66
3885,0,44.2,39,52,2,3,5,1,2,7,8234.47
3886,0,20.6,39,31,4,2,3,1,4,7,1890.46
3887,0,35.9,42,7,1,7,22,1,5,7,12040.61
3888,0,70.4,32,20,3,0,13,2,1,7,6168.06
3889,0,63.2,36,11,6,2,5,1,5,7,13768.37
3890,0,13.6,43,14,6,1,27,1,5,7,8338.99
3891,0,67.3,36,27,4,3,7,1,6,7,4148.65
3892,1,58.6,24,14,5,5,24,1,1,7,11011.17
3893,0,29.1,45,11,3,0,27,3,2,7,5456.53
3895,0,13.1,34,36,5,6,22,1,3,7,3257.98
3896,0,73.6,45,10,0,4,15,1,1,7,8789.01
3897,0,24.2,31,36,0,1,7,1,1,7,5923.98
3899,0,28.5,29,42,6,0,30,2,5,7,7131.37
3900,0,46,40,17,2,3,5,1,6,7,5296.03
3903,0,12.9,48,43,2,4,24,1,6,7,4135.04
3905,0,37.3,44,26,5,8,23,1,2,7,6385.63
3907,0,45.3,32,19,0,6,31,1,5,7,13905.39
3908,0,55.7,33,3,3,8,14,1,6,7,12189.8
3909,0,17.9,44,44,2,9,18,1,2,7,4970.01
3910,0,83.7,40,11,2,3,5,1,6,7,8372.09
3911,0,32.7,34,32,3,3,20,1,2,7,4977.37
3912,1,46.5,26,9,3,1,17,2,5,7,18841.44
3913,0,57.9,34,28,1,5,27,1,2,7,5091.71
3914,0,36.5,42,9,4,6,28,1,5,7,11042.1
3915,0,75.9,38,23,3,8,7,2,5,7,7133.21
3916,1,23.5,44,27,0,4,22,1,3,7,12636.26
3917,0,16.8,32,34,6,3,30,1,4,7,2314.33
3918,0,37.9,46,28,5,3,15,1,5,7,8718.03
3920,1,42.2,37,33,5,1,5,1,5,7,14695.06
3922,0,16.4,42,31,4,1,11,2,5,7,4862.57
3923,1,77.8,34,41,6,8,10,1,5,7,30014.02
3924,0,52.5,42,1,6,6,2,1,2,7,13390.08
3925,0,41.1,44,18,0,2,27,1,5,7,9980.06
3926,0,32.1,30,11,4,8,8,1,5,7,6153.81
3927,0,72.3,36,29,1,2,28,1,1,7,5877.08
3929,1,38,27,9,6,6,2,1,2,7,24855.87
3931,0,72.9,40,4,3,3,20,1,4,7,2839.3
3932,0,74.2,32,58,1,5,20,1,5,7,7647.66
3933,0,38.8,42,13,6,5,11,1,1,7,12501.69
3934,1,15,34,15,1,8,5,1,5,7,14716.59
3935,0,76.9,26,17,5,6,1,1,1,7,4475.4
3937,1,36.3,30,14,1,0,18,2,2,7,14103.23
3939,0,34.1,46,10,5,0,22,1,2,7,9938.51
3940,0,34.1,31,28,4,5,9,2,2,7,4724.1
3941,0,34.4,40,15,5,9,7,1,2,7,5582.98
3942,0,79.6,44,0,6,3,9,1,2,7,23270.4
3943,1,62,42,26,5,1,12,1,6,7,11013.76
3944,0,49.2,34,2,4,6,28,1,4,7,6321.72
3945,0,72.6,38,28,5,6,1,1,5,7,4817.18
3946,0,62.5,39,55,2,7,9,1,2,7,4301.78
3947,0,28,44,20,4,8,22,1,1,7,3955.38
3948,0,18.6,42,37,1,5,13,1,1,7,4046.04
3949,1,42,43,19,6,0,2,3,1,7,19030.53
3950,0,66.8,42,14,3,8,14,1,2,7,7331.45
3951,0,54.7,28,37,5,2,18,1,5,7,5275.71
3952,0,39,41,3,4,5,9,1,3,7,9447.37
3953,1,21.5,39,7,6,5,4,1,6,7,23006.36
3954,0,67.8,34,59,4,7,18,1,1,7,5992.42
3955,1,34.5,41,26,4,5,30,1,1,7,11091.49
3956,1,35.8,47,5,5,5,3,1,4,7,12327.78
3957,0,72.7,41,49,0,10,6,1,2,7,9747.87
3958,0,26,44,30,3,9,5,1,5,7,5367.74
3959,1,45.8,28,38,6,9,29,1,4,7,7792.02
3960,0,23.5,48,14,5,1,19,1,2,7,4616.44
3962,0,62.7,39,0,2,1,23,1,1,7,7982.2
3963,0,79.4,28,2,3,0,20,1,5,7,12765.58
3965,0,72.8,44,20,6,2,26,1,4,7,5030.55
3966,0,35.1,30,48,2,7,30,1,1,7,4546.32
3967,1,46.7,34,27,2,6,26,1,4,7,5529.56
3969,0,60.9,39,29,2,3,12,1,1,7,3663.03
3971,0,24.2,44,27,5,1,19,1,5,7,5802.41
3972,0,79.3,45,15,3,2,9,1,5,7,9499.58
3973,0,20.9,38,30,1,9,24,1,4,7,1889.86
3974,0,57.1,26,13,0,4,1,1,2,7,11581.52
3975,0,53.4,34,47,4,7,11,1,1,7,4470.15
3976,0,53.6,40,21,3,7,17,1,5,7,8080.44
3977,0,72.6,28,22,1,9,10,1,2,7,4529.07
3978,0,28.4,26,4,0,0,10,1,3,7,7606.17
3979,0,36.1,43,28,2,4,31,1,1,7,5110.23
3980,1,28.1,45,4,1,1,15,2,5,7,21131.84
3981,0,70.9,32,18,6,4,14,1,3,7,7339.89
3982,0,46.5,28,15,5,8,30,1,1,7,8021.81
3983,1,19.9,36,25,1,6,25,2,2,7,10953.37
3984,0,54,34,6,1,7,15,1,3,7,7984.25
3985,0,28.8,36,38,5,8,23,1,2,7,4451.6
3986,1,56.7,40,14,3,1,10,1,1,7,11606.68
3987,1,49.2,41,25,0,0,3,2,1,7,17100.94
3988,1,46.3,37,27,1,6,25,1,2,7,13372.27
3989,0,66.5,34,8,5,0,15,1,6,7,10002.89
3990,0,45.9,30,15,1,9,10,1,6,7,8696.82
3991,0,61.1,38,6,4,4,26,1,4,7,2463.59
3992,0,44.1,34,23,5,4,27,1,5,7,10073.69
3993,0,26.6,47,16,5,7,5,2,4,7,1834.1
3995,1,44.7,38,36,6,7,20,1,3,7,13953.64
3996,0,53,24,41,6,3,9,1,2,7,6949.37
3998,0,30.3,36,22,6,5,4,1,1,7,6670
3999,0,42.1,30,12,3,9,5,2,2,7,9462.41
4000,0,45.7,41,4,1,5,13,1,6,7,8695.73
4001,1,26.3,39,32,0,9,16,1,1,7,15048.91
4002,0,76.2,37,12,2,0,26,1,6,7,8019.15
4003,0,16.5,38,0,5,6,29,1,3,7,6070.11
4004,0,70.5,43,46,6,10,12,1,6,7,6462.02
4005,0,46.9,33,7,4,5,16,1,4,7,4626.47
4006,0,80.3,40,22,6,0,9,1,6,7,9926.13
4007,0,18.2,43,12,2,7,23,3,3,7,3699.96
4008,0,69.6,39,33,2,8,6,1,2,7,6844.97
4009,1,63.1,47,22,0,8,18,1,6,7,25061.92
4011,0,59,46,18,0,2,6,1,2,7,6798.02
4013,1,33.7,41,14,6,0,23,1,1,7,18056.46
4014,0,18.9,37,70,1,1,15,1,2,7,4099.43
4015,0,42.2,38,37,2,2,1,2,2,7,7999.16
4016,0,66.6,46,26,6,5,11,1,1,7,8910.26
4017,0,60.2,26,16,6,8,3,2,1,7,9466.71
4018,0,59.6,38,20,1,4,30,2,2,7,6913.85
4019,0,79.4,45,4,6,0,30,1,2,7,19483.02
4020,1,70.7,39,6,6,6,30,1,3,7,25476.35
4022,1,30.8,32,28,0,0,10,1,2,7,17424.61
4023,0,82.2,34,19,2,1,23,1,2,7,7643.63
4024,0,73.2,24,25,4,5,16,1,3,7,4319.68
4027,1,70.9,40,14,1,1,15,1,2,7,12152.54
4029,0,30.2,43,49,2,2,22,1,2,7,4742.31
4031,0,65.4,39,22,3,9,19,1,5,7,4852.16
4032,0,54.2,41,40,3,6,13,1,1,7,3965.51
4033,0,44.6,35,27,6,0,16,3,5,7,14126.39
4034,0,57,34,40,6,3,2,1,1,7,10011.99
4035,0,41,40,52,5,9,21,1,6,7,5087.97
4036,0,34.5,33,38,5,7,19,1,5,7,8951.8
4037,0,21.4,47,4,4,2,31,1,6,7,6968.17
4038,0,76.7,36,7,5,6,1,2,6,7,9160.62
4039,1,46.8,34,22,1,7,22,1,4,7,5749.45
4040,0,70.9,48,10,2,5,21,1,4,7,2446.51
4041,0,45.9,38,55,1,6,11,1,3,7,3534.99
4043,1,64.6,43,36,1,2,28,1,2,7,10622.36
4046,1,22.8,36,27,1,7,15,1,2,7,10910.68
4049,0,36.8,33,20,1,9,10,1,5,7,6446.6
4051,1,35.5,44,13,5,0,8,1,6,7,16751.8
4052,1,61.1,39,6,2,3,19,1,1,7,22203.82
4053,0,27.1,42,25,0,2,6,1,5,7,7118.21
4054,0,37.6,44,5,6,7,6,1,6,7,12891.07
4055,0,38.4,47,21,0,6,10,2,3,7,5788.97
4057,0,24.7,41,37,4,9,13,1,5,7,4927.76
4058,0,73.9,28,11,3,8,28,2,1,7,7285.51
4059,1,60.4,33,19,5,2,18,1,1,7,16543.26
4061,1,44,25,38,0,3,17,1,2,7,30686.62
4062,0,81.3,41,11,0,5,19,1,6,7,12350.45
4063,0,60.8,33,30,4,2,24,1,4,7,2811.01
4064,0,56.3,31,54,4,5,30,1,4,7,1495.32
4065,0,41.9,24,23,5,2,4,1,2,7,8356.51
4067,0,75.6,36,48,1,0,4,2,1,7,3864.8
4071,0,83.7,44,5,6,5,11,1,1,7,16755.57
4073,1,59.8,46,42,6,2,19,1,2,7,15944.82
4074,1,47.6,44,9,5,2,18,1,1,7,16106.19
4077,1,72.6,39,44,0,9,30,1,5,7,17341.31
4078,0,57.9,34,19,6,6,9,1,5,7,12066.66
4079,0,52.4,39,17,2,9,4,1,4,7,1927.49
4080,0,20.7,36,33,0,0,17,1,5,7,7187.56
4081,0,20,39,8,5,1,19,1,1,7,5205.11
4083,0,33.1,40,13,1,3,4,1,3,7,3784.41
4084,0,52,34,0,4,6,28,1,1,7,8921.71
4086,0,45.3,31,0,0,6,3,1,1,7,21935.62
4087,0,23.9,25,20,1,7,22,2,4,7,1908.54
4088,0,60,36,41,0,5,5,1,3,7,7043.24
4090,0,60.1,38,19,4,5,23,2,3,7,2907.08
4091,1,56.8,48,30,0,3,10,1,2,7,25293.62
4092,0,62.9,39,9,6,8,17,1,4,7,5226.09
4093,1,77,43,43,5,2,25,1,1,7,14368.44
4094,1,42.6,32,38,2,4,17,1,5,7,14903.79
4095,1,31.6,27,1,2,5,28,1,4,7,8857.05
4096,0,68.1,32,14,5,1,19,1,5,7,8759.36
4097,0,81.6,42,8,0,4,22,1,6,7,13684.66
4100,0,54.5,40,23,5,1,5,1,5,7,5288.89
4101,0,33.6,39,43,4,0,14,1,2,7,7146.85
4102,0,15.4,26,16,6,6,2,1,5,7,7981.59
4104,0,57.9,35,30,5,7,5,1,2,7,6624.71
4105,0,27.9,42,2,1,4,16,1,1,7,7182.27
4106,1,33.2,38,39,3,9,5,1,3,7,7993.38
4107,0,34.9,32,6,2,0,19,1,2,7,10751.7
4108,0,53.8,44,27,2,9,11,1,1,7,4937
4109,1,72.5,44,26,6,3,2,1,1,7,15358.75
4110,0,37.6,34,72,0,1,14,1,1,7,11313.43
4111,1,50.1,28,51,5,8,23,1,5,7,20525.59
4112,1,63.2,38,21,1,1,15,1,2,7,11073.25
4113,0,82.9,40,41,6,3,9,2,4,7,4036.79
4114,0,36.7,36,25,4,4,19,2,5,7,8564.27
4115,0,38.6,42,6,2,4,10,1,6,7,11960.43
4116,0,41.7,27,34,2,6,5,2,5,7,5786.45
4117,0,70.7,27,10,2,2,15,1,1,7,4785.06
4118,0,33.7,35,15,1,0,18,1,3,7,3769.11
4120,0,23.8,39,0,6,1,13,2,5,7,14118.91
4122,0,71.3,31,30,2,7,9,1,5,7,6872.47
4123,1,55.9,28,55,3,3,13,1,5,7,12262
4124,0,27.4,27,32,5,3,15,1,4,7,1502.17
4125,1,69.6,39,27,3,5,8,1,2,7,10462.85
4126,1,80.4,35,13,5,8,23,1,5,7,20868.81
4127,0,48.6,31,41,1,7,15,1,5,7,8135.72
4128,0,38.5,44,19,3,0,6,1,3,7,4096.16
4129,0,33.9,43,2,5,2,4,1,2,7,8941.5
4131,0,83.2,44,43,5,6,29,1,2,7,7668.07
4132,0,31.8,42,12,6,6,23,1,2,7,8535.74
4133,0,48.9,40,16,2,3,26,2,6,7,5341.68
4134,0,38.5,31,8,2,8,6,1,1,7,6321.29
4136,1,74.7,42,45,2,9,25,1,2,7,16600.6
4137,0,15,38,55,0,0,3,1,1,7,5889.15
4138,0,57,24,26,1,2,28,2,5,7,5043.86
4139,0,27.1,27,54,2,6,26,1,5,7,4681.47
4140,0,78.4,28,10,5,4,20,1,5,7,6141.4
4141,0,60.9,48,24,3,7,17,1,6,7,4061.1
4142,1,72.3,43,11,1,3,18,1,4,7,5250.56
4143,1,32.8,33,36,4,6,7,1,5,7,13068.23
4144,1,47.1,44,29,1,6,11,1,5,7,23454.86
4146,0,40.3,30,43,6,3,9,1,4,7,4457.53
4147,0,60.7,31,50,4,4,19,1,3,7,2995.17
4149,0,54.4,33,1,2,1,9,1,2,7,9919.14
4150,0,71.5,32,12,4,0,14,1,4,7,1961.49
4151,1,41.8,32,24,0,4,22,1,1,7,28873.89
4152,0,66.3,38,4,6,2,12,1,4,7,6533.72
4153,1,50.8,33,9,3,7,31,1,1,7,24341.01
4154,0,64,44,45,6,9,8,1,2,7,7452.98
4155,0,36,42,21,2,9,18,1,2,7,5284.97
4156,0,67.7,42,20,3,4,25,1,6,7,4733.28
4157,0,57.1,39,7,3,3,6,1,5,7,6984.8
4158,0,57.1,46,2,4,0,7,1,3,7,5421.09
4159,0,75.5,24,23,4,8,22,1,5,7,7516.76
4161,0,20.3,35,42,6,0,2,1,3,7,4590.24
4162,0,29.7,32,10,1,6,11,1,5,7,6548.28
4163,1,61.7,33,16,6,1,13,1,5,7,21742.97
4166,1,73.2,32,4,2,2,8,1,2,7,17244.14
4167,1,50.3,34,11,3,7,24,1,6,7,15428.83
4168,0,60.2,39,36,2,8,13,1,4,7,2823.9
4169,0,57,28,21,6,5,25,1,3,7,7391.87
4170,1,27.7,26,27,4,0,14,1,5,7,12005.55
4171,0,50.7,46,29,3,7,17,1,5,7,6186.67
4172,0,37.1,41,8,2,2,22,1,5,7,11473.96
4174,0,57.4,45,6,2,4,24,1,2,7,11677.66
4177,0,67.3,42,5,3,8,21,1,3,7,4831.52
4178,0,62.1,27,13,1,7,22,1,3,7,5377.6
4179,0,40.7,39,26,5,0,8,2,1,7,4903.76
4180,1,68.8,44,25,5,4,13,1,4,7,5137.49
4181,0,40.9,39,26,6,3,9,1,5,7,13607.43
4182,1,42.2,33,10,3,4,18,1,3,7,20429.5
4183,1,33.2,35,51,2,2,8,1,4,7,7110.17
4185,1,56.6,34,56,5,9,14,1,2,7,17521.56
4187,0,16.5,34,13,4,1,11,2,1,7,4496.72
4188,1,18.7,32,15,4,5,2,2,6,7,11933.43
4189,1,39.2,38,12,4,1,4,1,5,7,17215.91
4190,0,23.7,30,54,6,1,6,1,5,7,7350.64
4191,0,51.6,45,25,5,6,1,1,2,7,9025.33
4192,0,54,47,18,4,7,25,1,3,7,3363.51
4193,0,52.1,42,21,2,1,23,1,1,7,4497.51
4195,1,46.8,25,18,4,6,14,1,5,7,23049.76
4196,0,75.8,38,5,0,6,31,1,1,7,13799.42
4198,0,53.8,24,25,0,9,16,1,5,7,12166.57
4199,0,38.6,40,1,4,6,21,1,6,7,15090.37
4200,0,54.9,42,1,5,4,20,1,6,7,13249.22
4201,0,71.2,33,38,3,10,2,1,6,7,6989.05
4202,0,16.7,41,17,3,1,10,1,5,7,5083.5
4203,0,54.3,42,17,2,4,24,1,1,7,6857.74
4204,0,63.4,32,16,5,4,13,1,6,7,7362.73
4205,1,45.3,46,16,2,2,1,1,1,7,13881.47
4206,0,78.5,37,20,0,7,28,1,6,7,10226.62
4207,0,62.2,26,20,3,7,10,1,6,7,4347.2
4209,1,56.2,36,48,2,4,3,1,2,7,11076.44
4210,0,34,33,42,1,2,28,1,6,7,7872.32
4211,0,39.3,41,28,4,9,6,1,1,7,4742
4212,0,25.7,34,6,6,0,30,1,5,7,11149.67
4213,0,75.9,31,24,4,6,21,1,5,7,7385.44
4214,1,54,47,3,5,1,26,1,5,7,33396.63
4215,0,54,30,13,1,5,20,1,2,7,7823.72
4216,1,50.9,44,47,5,2,18,1,2,7,19711.48
4217,0,36.3,34,16,1,8,12,2,6,7,5898.97
4218,0,48,41,2,1,0,4,1,3,7,9789.6
4222,0,61.1,39,12,4,4,12,1,5,7,5669.47
4224,0,70.4,41,37,1,7,1,1,3,7,2920.68
4227,0,54.4,44,43,3,8,28,1,1,7,4400.11
4228,0,38.3,43,20,4,7,11,1,3,7,6355.79
4230,1,51.9,40,1,2,6,5,1,6,7,34208.86
4231,0,48.1,33,2,1,3,11,1,1,7,14395.19
4232,0,26.4,40,27,4,8,29,1,1,7,3719.97
4233,0,25.3,30,18,1,1,22,1,4,7,1745.66
4234,0,33.7,39,26,0,7,28,1,1,7,6701.66
4236,0,22.5,36,20,1,2,21,1,1,7,3703.22
4237,0,71.3,31,25,0,9,9,1,4,7,2373.31
4238,0,71.6,31,46,4,0,14,1,5,7,7079.85
4240,0,73.3,36,31,2,5,21,1,5,7,4521.14
4242,1,75.4,41,5,6,2,12,1,5,7,27384.99
4244,0,29,32,39,0,9,2,1,3,7,4374.64
4245,0,17.3,38,37,3,0,20,1,3,7,3038.29
4246,0,48.2,30,29,0,1,14,1,4,7,3617.77
4247,0,49.5,41,12,2,7,30,1,5,7,9957.52
4250,0,57.1,47,6,5,1,19,1,3,7,4615.68
4251,1,61,24,13,5,3,29,1,1,7,11116.2
4253,0,78.9,40,0,6,6,16,1,4,7,7833.42
4254,0,42.2,35,56,6,9,29,1,2,7,12712.66
4255,1,72.8,36,9,5,2,11,1,6,7,21515.51
4256,0,51.5,36,40,1,1,29,1,2,7,4901.99
4257,0,31.7,41,58,1,0,4,1,2,7,4723
4258,0,42.8,44,29,0,6,3,1,6,7,13031.38
4259,0,49.7,26,12,2,6,5,1,1,7,8215.09
4260,0,65.2,44,5,4,4,26,2,3,7,5713.06
4262,0,28.6,40,6,6,2,12,2,1,7,8891.88
4263,0,63.3,32,14,4,0,14,2,5,7,8615.7
4264,0,69.4,41,33,3,3,6,1,5,7,7187.16
4265,0,68.3,25,4,1,1,8,1,1,7,6115.03
4266,0,71.2,44,28,0,1,14,1,1,7,10502.11
4268,1,64.3,27,49,2,2,1,1,2,7,10938.72
4269,0,62.8,37,19,5,7,26,1,1,7,4198.6
4270,0,19.7,31,19,6,5,18,1,2,7,7063.99
4271,0,13.8,32,3,2,4,31,1,6,7,7750.94
4273,0,60.2,40,21,4,5,30,1,3,7,5100.73
4274,0,60,36,37,6,0,23,1,2,7,9522.3
4275,0,28.1,33,15,6,4,7,1,6,7,8094.71
4279,0,83.5,26,13,5,7,12,1,1,7,7122.18
4280,0,36.2,28,27,2,8,20,2,1,7,6778.83
4281,0,31.6,41,18,4,2,17,1,2,7,4857.67
4282,0,33.9,39,30,1,6,18,1,1,7,4144.93
4283,0,63.6,26,1,4,5,30,1,1,7,11377.81
4284,0,24.3,31,10,4,6,7,2,1,7,5266.62
4285,1,26.9,24,37,6,8,3,1,4,7,6612.39
4286,1,44,28,10,2,0,26,2,2,7,17175.49
4287,0,61.5,39,4,2,6,19,1,5,7,11429.66
4288,0,68.8,32,16,1,8,5,1,3,7,3439.3
4289,0,44.8,41,19,0,5,19,1,6,7,12707.02
4290,1,75.8,43,31,3,9,19,1,3,7,12209.32
4291,0,50.7,41,15,0,2,13,1,5,7,8846.59
4292,0,16.7,26,6,2,4,24,1,5,7,7317.6
4294,0,24,38,10,0,1,7,1,3,7,5565.09
4295,0,33.5,32,21,6,4,14,1,4,7,3189.51
4296,1,35.5,46,26,5,5,24,1,5,7,20774.9
4299,0,33.6,45,26,1,7,29,2,1,7,7791.07
